shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster
1408027,538,6053,356.05882352941177,355.0,380,12.81342356786084,276,0.690491210688821,0.04550348831778467,154061.0,0.0,0.0,0.690491210688821,515.7647058823529,0.03598681656263576,0.04559722451676854,380,356.05882352941177,12.813423567860848,1.067239385428713,16.837856,77.96143,Mahbubnagar,Active,-1.5344554798964996,-0.3541967421376367,1.1674368876391195,1,0
1408028,538,4234,249.05882352941177,249.0,277,15.489797401173837,1143,0.6438567466829833,0.26858870859764233,96644.0,0.0,0.0,0.6438567466829833,387.05882352941177,0.062193329196966275,0.26995748700991967,277,249.05882352941177,15.489797401173838,1.1121870571563532,16.847285,77.853029,Mahbubnagar,Active,-1.8728166284324852,0.6345288702764685,0.15278236342812168,1,0
1408029,538,7778,457.52941176470586,459.0,477,9.785944302025868,1414,0.8767999399454869,0.1816728102848361,175920.0,0.0,0.0,0.8767999399454869,522.5882352941177,0.021388667155366387,0.18179480586268965,477,457.52941176470586,9.78594430202589,1.0425559269735152,16.808742,77.920007,Mahbubnagar,Active,-0.35515176634134205,-0.9706468234504686,0.1966488964445676,1,0
1408030,538,4367,256.88235294117646,253.0,291,13.336427337096207,586,0.7175484719027276,0.13296372187701772,99246.0,0.0,0.0,0.7175484719027276,358.0,0.05191647921470931,0.13418822990611404,291,256.88235294117646,13.336427337096204,1.1328142889855737,16.81836,77.951242,Mahbubnagar,Active,-1.9970118774839658,0.09588668852727174,0.22804874020711696,1,0
1408031,538,2563,150.76470588235293,152.0,155,2.948080132999825,85,0.6901443560960893,0.033127095750704084,55381.0,0.0,0.0,0.6901443560960893,218.47058823529412,0.019554179579007815,0.03316426063207179,155,150.76470588235293,2.948080132999818,1.0280920795942257,16.858337,77.909376,Mahbubnagar,Active,-3.080690996122681,-0.36429940683841094,0.07746249825314554,1,0
1408032,538,3297,193.94117647058823,193.0,206,4.534183887913206,2,0.6423507592286406,0.0005856711616685509,73535.0,0.0,0.0,0.6423507592286406,301.94117647058823,0.023379170789968002,0.0006066120715802245,206,193.94117647058823,4.534183887913214,1.062177737336973,16.84176,77.93367,Mahbubnagar,Active,-2.9219391910164965,-0.21422460042988994,0.6506500614250604,1,0
1408033,538,5953,350.1764705882353,350.0,368,9.448778321280795,1118,0.9646734726948631,0.18680969844379391,135170.0,0.0,0.0,0.9646734726948631,363.0,0.026982904663492947,0.18780446833529313,368,350.1764705882353,9.448778321280791,1.0508987065345203,16.771314,77.962352,Mahbubnagar,Active,-0.8791238456583782,-1.0743140033002745,-0.7489452082001914,1,0
1408034,538,1998,117.52941176470588,119.0,130,11.06298810820806,209,0.6422048752611412,0.10306853775058322,55156.0,0.0,0.0,0.6422048752611412,183.0,0.09412952844821673,0.1046046046046046,130,117.52941176470588,11.062988108208057,1.1061061061061062,16.827272,77.838903,Mahbubnagar,Active,-3.130651572889536,0.5999531097346272,-0.0378355253896067,1,0
1408035,538,3662,215.41176470588235,216.0,226,7.689756364227444,161,0.6665108156696415,0.044082981124410184,82607.0,0.0,0.0,0.6665108156696415,323.2352941176471,0.03569794052208262,0.043965046422719825,226,215.41176470588235,7.689756364227449,1.049153468050246,16.805742,77.941996,Mahbubnagar,Active,-2.619926103453535,-0.17340675053548388,0.5150517857630402,1,0
1408036,538,4367,256.88235294117646,259.0,299,23.398403666012076,1886,0.8737494997999199,0.43162829040190154,98659.0,0.0,0.0,0.8737494997999199,294.0,0.09108606877082787,0.43187542935653767,299,256.88235294117646,23.398403666012072,1.1639569498511564,16.846761,77.852617,Mahbubnagar,Active,-0.9863658062903121,0.5144413005543872,-1.4301062940745273,1,0
1409001,538,11297,664.5294117647059,666.0,697,19.865540664234466,1208,0.7788524893413827,0.10696830986501348,263250.0,0.0,0.0,0.7788524893413827,853.4117647058823,0.02989414811826024,0.1069310436399044,697,664.5294117647059,19.865540664234437,1.0488625298751881,16.895042,78.032962,Mahbubnagar,Active,0.7805006208470798,-0.9074749545386547,2.0035978925215,3,0
1409002,538,2344,137.88235294117646,138.0,149,7.680188416806393,388,0.8271668467433474,0.1639047847367006,50624.0,0.0,0.0,0.8271668467433474,166.7058823529412,0.05570102520721361,0.16552901023890784,149,137.88235294117646,7.68018841680639,1.0806313993174061,16.887232,78.004513,Mahbubnagar,Active,-2.581345253445991,-0.2004157695285702,-1.0046094228676232,1,0
1409003,538,7313,430.1764705882353,431.0,449,11.695273052165385,405,0.6957068750824884,0.05528415576301129,167063.0,0.0,0.0,0.6957068750824884,618.7058823529412,0.02718715190575845,0.055380828661288115,449,430.1764705882353,11.695273052165383,1.0437576917817586,16.883895,78.033131,Mahbubnagar,Active,-1.079530704928505,-0.5373928937262804,1.4572817063794432,1,0
1409004,538,7074,416.11764705882354,416.0,425,4.1815420741213325,1992,0.9692908723780757,0.28133163440469766,162724.0,0.0,0.0,0.9692908723780757,429.3529411764706,0.01004894193667835,0.28159457167090757,425,416.11764705882354,4.181542074121347,1.0213457732541702,16.860788,78.019949,Mahbubnagar,Active,-0.2791155497595359,-1.1885619439602555,-0.7892613955071246,1,0
1409005,538,8135,478.52941176470586,479.0,500,16.797014790799977,213,0.7448161393384557,0.025999490725833505,188940.0,0.0,0.0,0.7448161393384557,642.8823529411765,0.03510132162797783,0.02618315918869084,500,478.52941176470586,16.797014790799967,1.0448678549477566,16.877194,78.084512,Mahbubnagar,Active,-0.7170723402330069,-0.7300375983535724,1.5288811761612182,1,0
1409006,538,3125,183.8235294117647,187.0,196,8.690765890570628,198,0.767500074528696,0.0630781573639193,71409.0,0.0,0.0,0.767500074528696,239.7058823529412,0.04727776644470422,0.06336,196,183.8235294117647,8.69076589057063,1.06624,16.868462,78.103036,Mahbubnagar,Active,-2.5826617630423767,-0.3239129924468282,-0.19084363719452846,1,0
1409007,538,2015,118.52941176470588,118.0,127,4.155081934493343,100,0.7414133717777817,0.04903347113835333,50424.0,0.0,0.0,0.7414133717777817,159.88235294117646,0.03505528182947237,0.04962779156327544,127,118.52941176470588,4.155081934493343,1.0714640198511165,16.854809,78.055273,Mahbubnagar,Active,-3.1167497717443444,-0.2803488981673837,-0.3540352355453141,1,0
1409008,538,9729,572.2941176470588,582.0,606,22.177592029688302,2137,0.9488157841010919,0.21807741628061625,223508.0,0.0,0.0,0.9488157841010919,603.1764705882352,0.03875208803625256,0.21965258505499025,606,572.2941176470588,22.177592029688302,1.0588960838729573,16.851923,78.07071,Mahbubnagar,Active,0.7207236189978031,-1.044045685710888,0.25208122708034525,3,0
1409009,538,9104,535.5294117647059,531.0,574,17.277578125488315,501,0.8184329181233111,0.054956106740768174,215594.0,0.0,0.0,0.8184329181233111,654.3529411764706,0.03226261293204101,0.05503075571177504,574,535.5294117647059,17.27757812548837,1.0718365553602813,16.84216,78.041624,Mahbubnagar,Active,-0.14907692875457698,-0.9432336157268255,1.319795550822008,1,0
1409011,538,5498,323.4117647058824,323.0,333,4.848438196076795,204,0.7509259368835232,0.037038075777308284,122642.0,0.0,0.0,0.7509259368835232,430.7647058823529,0.01499153316356957,0.03710440160058203,333,323.4117647058824,4.848438196076798,1.0296471444161512,16.815169,78.040154,Mahbubnagar,Active,-1.815472625249607,-0.7750230904115148,0.647061126237907,1,0
1409012,538,3365,197.94117647058823,201.0,208,9.965381253590438,198,0.7394164959576366,0.05914415770156626,71460.0,0.0,0.0,0.7394164959576366,267.70588235294116,0.050345165322745154,0.058841010401188706,208,197.94117647058823,9.96538125359043,1.050817236255572,16.827946,78.036286,Mahbubnagar,Active,-2.5645785055778236,-0.25740868076871887,0.015002331510099946,1,0
1409013,538,9530,560.5882352941177,561.0,581,10.816993710878114,1039,0.9600181575924883,0.10895838508772895,227962.0,0.0,0.0,0.9600181575924883,584.2352941176471,0.0192957915094363,0.10902413431269675,581,560.5882352941177,10.816993710878101,1.036411332633788,16.829815,78.020433,Mahbubnagar,Active,0.3009678596267361,-1.5397930785921907,0.4793476789949767,1,0
1409014,538,8252,485.4117647058824,484.0,509,8.147536617970891,2612,0.9891253573892825,0.3160675032350134,189438.0,0.0,0.0,0.9891253573892825,490.8235294117647,0.016784794292959905,0.3165293262239457,509,485.4117647058824,8.147536617970891,1.0485942801745032,16.88047,78.005888,Mahbubnagar,Active,0.33461922588545967,-1.1382909001004307,-0.6826808931288512,3,0
1409015,538,4291,252.41176470588235,254.0,268,9.950243863402369,484,0.7673142868282027,0.1122620808169482,105736.0,0.0,0.0,0.7673142868282027,329.2352941176471,0.039420681817254784,0.11279422046143091,268,252.41176470588235,9.950243863402367,1.061757166161734,16.880471,78.005913,Mahbubnagar,Active,-1.9997212519624143,-0.362518835877018,0.014585493781286747,1,0
1409016,538,10857,638.6470588235294,649.0,669,43.14067277012293,659,0.8004432739705893,0.060530694529585045,270251.0,0.0,0.0,0.8004432739705893,798.0,0.06755010012822049,0.0606981670811458,669,638.6470588235294,43.1406727701229,1.0475269411439625,16.991061,78.041536,Mahbubnagar,Active,0.7546185796012691,-0.6582155387231982,1.9657003993741973,1,0
1409017,538,3649,214.64705882352942,215.0,227,9.604303569693307,160,0.7117577027213579,0.04346392804930759,86853.0,0.0,0.0,0.7117577027213579,301.70588235294116,0.0447446315935287,0.04384762948753083,227,214.64705882352942,9.604303569693313,1.057550013702384,16.991477,78.020406,Mahbubnagar,Active,-2.511947561436984,-0.24248659839458647,0.29830501669400267,1,0
1409018,538,5111,300.6470588235294,307.0,329,44.25627240356809,281,0.6696446869435362,0.05354339750614049,133785.0,0.0,0.0,0.6696446869435362,449.05882352941177,0.14720341045992127,0.05497945607513207,329,300.6470588235294,44.25627240356809,1.0943063979651733,16.969925,78.083027,Mahbubnagar,Active,-1.6434794994735813,0.7290235480628329,1.0142240321978142,1,0
1409019,538,6591,387.70588235294116,387.0,408,12.657827153002764,238,0.6852773644941541,0.03596988259895274,165098.0,0.0,0.0,0.6852773644941541,565.9411764705883,0.032648014201342286,0.03610984676073434,408,387.70588235294116,12.657827153002769,1.0523441055985434,16.976403,78.067844,Mahbubnagar,Active,-1.363519850387016,-0.4448279950096693,1.3846534888772226,1,0
1409020,538,10940,643.5294117647059,646.0,687,25.69804867849606,338,0.7199197553309142,0.03085167180345676,251614.0,0.0,0.0,0.7199197553309142,894.1764705882352,0.03993298240716938,0.030895795246800733,687,643.5294117647059,25.69804867849606,1.0675502742230347,16.960359,78.014919,Mahbubnagar,Active,0.4316428421758633,-0.6920338441756977,2.525898880185915,1,0
1409021,538,4115,242.05882352941177,245.0,253,12.592014276096252,209,0.7959237766730983,0.050606261125424545,92261.0,0.0,0.0,0.7959237766730983,304.29411764705884,0.05202047210051915,0.050789793438639125,253,242.05882352941177,12.59201427609625,1.0452004860267314,16.930373,78.018254,Mahbubnagar,Active,-2.157400003037329,-0.4974749476226576,-0.006555449244402583,1,0
1409022,538,8210,482.94117647058823,484.0,512,18.54208250249717,1042,0.8158833560933808,0.12651263773760055,181240.0,0.0,0.0,0.8158833560933808,591.9411764705883,0.038394080699446026,0.1269183922046285,512,482.94117647058823,18.542082502497177,1.0601705237515224,16.922658,78.026965,Mahbubnagar,Active,-0.35462288211278303,-0.6988080823466479,0.8259039424385389,1,0
1409023,538,3171,186.52941176470588,187.0,191,3.144790276370263,135,0.7833597042991659,0.042526372651929795,72399.0,0.0,0.0,0.7833597042991659,238.1764705882353,0.016859487448216484,0.04257332071901608,191,186.52941176470588,3.144790276370256,1.0239672027751499,16.937351,78.04432,Mahbubnagar,Active,-2.6369759017544703,-0.7219329728353389,-0.2087385654708015,1,0
1409024,538,4690,275.88235294117646,276.0,289,9.130185875306545,223,0.785780475006477,0.047362333114864444,106152.0,0.0,0.0,0.785780475006477,351.3529411764706,0.033094490379575965,0.047547974413646055,289,275.88235294117646,9.130185875306543,1.047547974413646,16.927621,78.061317,Mahbubnagar,Active,-1.9930505344074412,-0.6394731784191525,0.21610732138483502,1,0
1409025,538,5886,346.2352941176471,346.0,355,6.179901008154431,292,0.8219614769844797,0.049547660799899966,133568.0,0.0,0.0,0.8219614769844797,421.4117647058824,0.017848847628036922,0.04960924226979273,355,346.2352941176471,6.179901008154433,1.025314305130819,16.912996,78.064919,Mahbubnagar,Active,-1.505512169486557,-0.9975076236178894,0.3584681291133435,1,0
1409026,538,4167,245.11764705882354,255.0,261,20.901203173923918,126,0.7681056893041053,0.030129556883487424,104410.0,0.0,0.0,0.7681056893041053,319.11764705882354,0.08527008734262218,0.03023758099352052,261,245.11764705882354,20.901203173923918,1.0647948164146868,16.924485,78.082886,Mahbubnagar,Active,-2.1130288577611944,-0.1672921645406237,0.24695687142048675,1,0
1409027,538,1445,85.0,85.0,94,4.527692569068708,99,0.6461193946422648,0.06834718783021657,32096.0,0.0,0.0,0.6461193946422648,131.58823529411765,0.05326697140080833,0.0685121107266436,94,85.0,4.527692569068707,1.1058823529411765,16.937168,78.051694,Mahbubnagar,Active,-3.5081618672418946,0.29195629202143236,-0.15241080465256385,1,0
1409028,538,2926,172.11764705882354,171.0,183,5.441534169482631,130,0.7892017396018716,0.04437506288231668,75219.0,0.0,0.0,0.7892017396018716,218.11764705882354,0.03161520194162841,0.04442925495557074,183,172.11764705882354,5.441534169482634,1.0632262474367737,16.950627,78.043985,Mahbubnagar,Active,-2.659585609995113,-0.5422239916481141,-0.2869220931995494,1,0
1409029,538,4355,256.1764705882353,247.0,332,24.305954245096107,288,0.8969335865951705,0.05961396842376469,102547.0,0.0,0.0,0.8969335865951705,285.6470588235294,0.09487972954457723,0.0661308840413318,332,256.1764705882353,24.305954245096114,1.2959816303099885,16.877651,78.066297,Mahbubnagar,Active,-1.6700538655776525,0.04973804440888602,-0.3765219113494265,1,0
1409030,538,15767,927.4705882352941,930.0,957,14.173556571388593,1426,0.7961512634787112,0.09038381872067874,376565.0,0.0,0.0,0.7961512634787112,1164.9411764705883,0.015281947213395451,0.09044206253567579,957,927.4705882352941,14.173556571388634,1.0318386503456587,16.921972,77.998979,Mahbubnagar,Active,2.4474950069296915,-1.4949600590151897,3.2345018940901626,3,0
1409031,538,8950,526.4705882352941,524.0,562,15.407456178174021,195,0.6443948448412413,0.021780645204759225,228498.0,0.0,0.0,0.6443948448412413,817.0,0.029265559221112663,0.021787709497206705,562,526.4705882352941,15.40745617817403,1.067486033519553,16.927858,77.960102,Mahbubnagar,Active,-0.4499498332427013,-0.4802889902241772,2.4414371255485423,1,0
1409032,538,3989,234.64705882352942,233.0,254,8.123585849784778,179,0.7314378023936847,0.044703715712509105,102378.0,0.0,0.0,0.7314378023936847,320.8235294117647,0.034620446088328205,0.04487340185510153,254,234.64705882352942,8.123585849784774,1.082476811230885,16.944607,77.999541,Mahbubnagar,Active,-2.3238227702909375,-0.3506209608961323,0.3177866688400259,1,0
1409033,538,2115,124.41176470588235,125.0,131,4.704503474456839,43,0.7632623601587875,0.02013993039645805,49677.0,0.0,0.0,0.7632623601587875,163.0,0.03781397591761999,0.02033096926713948,131,124.41176470588235,4.704503474456837,1.0529550827423169,16.94502,77.974775,Mahbubnagar,Active,-3.0963163452890705,-0.43182891287094,-0.3459929359083888,1,0
1409034,538,7291,428.88235294117646,425.0,464,15.663980787706786,246,0.6754052802223252,0.033154564197573705,195491.0,0.0,0.0,0.6754052802223252,635.0,0.03652279157742633,0.03374022767795913,464,428.88235294117646,15.663980787706777,1.08188177204773,16.860606,77.984381,Mahbubnagar,Active,-1.0242922091784235,-0.3706979672582651,1.7056092196541959,1,0
1409035,538,6243,367.2352941176471,365.0,381,9.523191506558515,259,0.7130782410051398,0.04142957946719098,141906.0,0.0,0.0,0.7130782410051398,515.0,0.025932124877702186,0.0414864648406215,381,367.2352941176471,9.523191506558499,1.0374819798173955,16.913026,77.970006,Mahbubnagar,Active,-1.532017001490315,-0.5809421355800134,1.068819357884822,1,0
1410001,538,7669,451.11764705882354,452.0,462,7.712671010593346,1878,0.9325169678142438,0.244721177760078,175964.0,0.0,0.0,0.9325169678142438,484.0,0.01709680625636809,0.24488199243708436,462,451.11764705882354,7.712671010593347,1.0241230929717042,16.969395,78.113549,Mahbubnagar,Active,-0.17311869335582042,-1.1059415720604726,-0.3275902116600357,1,0
1410002,538,6315,371.47058823529414,373.0,391,10.76520812071708,1264,0.800645118495244,0.2001342183961812,150763.0,0.0,0.0,0.800645118495244,464.0,0.028979974355057853,0.20015835312747426,391,371.47058823529414,10.765208120717084,1.0525732383214568,16.97157,78.114481,Mahbubnagar,Active,-0.9633914785350317,-0.5170595263943909,0.15070646574815214,1,0
1410003,538,2399,141.11764705882354,141.0,151,5.754154509365133,1055,0.7311795184395001,0.44016816993899294,60456.0,0.0,0.0,0.7311795184395001,193.0,0.040775584268114735,0.4397665694039183,151,141.11764705882354,5.754154509365131,1.0700291788245102,17.070412,78.212703,Mahbubnagar,Active,-2.213031449803404,0.4988100637344136,-1.3587577454290223,1,0
1410004,538,6574,386.70588235294116,387.0,395,6.151876805926336,1049,0.9418926664987614,0.15953820455452178,154376.0,0.0,0.0,0.9418926664987614,410.6470588235294,0.01590841279293394,0.15956799513233952,395,386.70588235294116,6.151876805926307,1.0214481289930029,16.98258,78.124558,Mahbubnagar,Active,-0.7728378845145366,-1.2536722021874942,-0.39226946161853904,1,0
1410005,538,6104,359.05882352941177,361.0,375,9.496516389150907,725,0.9351870072441509,0.11854419077244308,149170.0,0.0,0.0,0.9351870072441509,383.94117647058823,0.02644835822666537,0.1187745740498034,375,359.05882352941177,9.496516389150914,1.0443971166448232,16.991471,78.166238,Mahbubnagar,Active,-0.9961201812499595,-1.1477206601721213,-0.3326266033031997,1,0
1410006,538,7190,422.94117647058823,423.0,441,8.749789913444332,891,0.9204036100588491,0.1236755432251751,170873.0,0.0,0.0,0.9204036100588491,459.8235294117647,0.02068795946155127,0.1239221140472879,441,422.94117647058823,8.749789913444301,1.0426981919332405,16.991528,78.16639,Mahbubnagar,Active,-0.624016926312667,-1.204926794387226,0.007888607002609033,1,0
1410007,538,15546,914.4705882352941,917.0,950,18.772045862994084,3214,0.7786109425298784,0.20666667683087872,344022.0,0.0,0.0,0.7786109425298784,1174.5294117647059,0.020527774325929463,0.20674128393155797,950,914.4705882352941,18.772045862994116,1.0388524379261546,16.950475,78.181179,Mahbubnagar,Active,2.6557127829597036,-1.0725403680401122,2.8546881179815773,3,0
1410008,538,6936,408.0,409.0,415,5.578978401105352,1165,0.9574152330963718,0.1679421056613408,166615.0,0.0,0.0,0.9574152330963718,426.1764705882353,0.013673966669375863,0.16796424452133796,415,408.0,5.578978401105348,1.017156862745098,16.951451,78.166764,Mahbubnagar,Active,-0.5828365491967,-1.344544766818728,-0.3955582771098867,1,0
1410009,538,10618,624.5882352941177,625.0,644,10.39265860793934,483,0.7494336810529851,0.04549482403728916,261063.0,0.0,0.0,0.7494336810529851,833.5882352941177,0.01663921607976726,0.045488792616311925,644,624.5882352941177,10.39265860793937,1.0310792993030702,16.945782,78.154584,Mahbubnagar,Active,0.2832211744680961,-1.0867714433039948,2.1871157532498335,1,0
1410016,538,5637,331.5882352941176,336.0,344,10.45262421314267,999,0.9248814135439176,0.17677767451032156,132430.0,0.0,0.0,0.9248814135439176,358.52941176470586,0.03152290431495927,0.1772219265566791,344,331.5882352941176,10.452624213142665,1.0374312577612206,16.917993,78.183951,Mahbubnagar,Active,-1.0726998460158703,-0.9423527460555672,-0.5982711294689723,1,0
